state_code,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,funding_rounds,funding_total_usd,milestones,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status,first_funding_year,last_funding_year
CA,2005-03-22,2010-04-29,2.2219,7.3288,7.0055,7.0055,3,11000000,1,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1.6667,1,1,2005,2010
TN,2011-05-05,2012-04-12,1.3397,2.2795,1.0,1.0,2,675000,1,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5,0,1,2011,2012
CA,2005-01-01,2007-05-22,0.0,2.3863,2.5205,4.4767,2,13000000,0,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1,1,2005,2007
NY,2010-11-01,2010-11-01,0.7479,0.7479,1.0329,2.4986,1,3500000,2,0,1,0,0,0,social,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,1,1,2010,2010
MA,2005-12-07,2005-12-07,4.9342,4.9342,0.0,0.0,1,12000000,1,0,0,1,0,0,hardware,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.0,1,0,2005,2005
CA,2007-08-01,2011-11-07,0.5808,4.8521,0.9068,5.4164,5,78573646,4,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,4.3333,1,1,2007,2011
TN,2007-06-15,2013-01-29,0.4521,6.0822,3.7425,3.7425,3,15286415,1,0,0,0,0,1,photo_video,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,0,1,2007,2013
CA,2008-09-17,2008-09-17,0.7123,0.7123,1.5836,3.0027,1,3200000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,1,2008,2008
WA,2011-03-07,2011-03-07,0.0164,0.0164,0.0,0.0,1,30000,1,0,0,0,0,1,advertising,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.0,0,0,2011,2011
CA,2002-01-01,2012-10-24,0.0,10.8192,9.5863,9.5863,3,14650003,1,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,0,1,2002,2012
CA,2006-02-27,2008-09-01,3.1589,5.6712,9.0055,9.0055,2,23500000,1,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5.0,1,1,2006,2008
MA,2006-01-03,2006-01-03,5.0082,5.0082,2.5205,4.4767,1,980000,0,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,2006,2006
CA,2007-02-26,2007-02-26,3.1562,3.1562,2.5205,4.4767,1,20000000,0,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.0,1,0,2007,2007
WA,2004-01-01,2004-01-01,-0.9178,-0.9178,2.5205,4.4767,1,1500000,0,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,2004,2004
CA,2008-03-04,2009-07-14,4.1753,5.537000000000001,6.3836,6.3836,2,8000000,1,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.5,1,1,2008,2009
CA,2006-01-28,2010-06-10,0.326,4.6932,3.2548,4.6932,4,25200000,3,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4.0,1,1,2006,2010
CA,2006-03-01,2008-01-01,2.7507,4.589,7.9205,9.211,4,61000000,2,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3.0,1,1,2006,2008
CA,2007-09-01,2010-08-19,1.337,4.3041,2.0822,5.8356,4,46300000,4,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,4.25,1,1,2007,2010
MD,2006-01-10,2010-04-08,4.0274,8.2712,5.811,11.0986,4,24500000,5,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4.3333,1,1,2006,2010
CA,2006-12-27,2007-08-29,0.9863,1.6575,-1.3342,-1.3342,2,7500000,1,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0,0,0,2006,2007
CA,2006-04-01,2006-04-01,3.2493,3.2493,3.8356,7.8959,1,14500000,3,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,9.0,1,1,2006,2006
WA,2009-08-25,2009-08-25,2.6493,2.6493,1.0,1.0,1,29000000,1,0,0,0,0,1,games_video,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5.0,1,0,2009,2009
CA,2005-01-01,2008-05-19,0.0,3.3808,5.6795,5.6795,3,24000000,1,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.6667,1,1,2005,2008
CA,2005-05-09,2010-03-15,5.3562,10.2082,8.0055,8.0055,4,81017493,1,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,5.6667,1,1,2005,2010
CA,2009-08-06,2009-12-02,1.8493,2.1726,2.1699,5.0822,2,1000000,3,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4.5,1,1,2009,2009
CO,2011-02-07,2011-11-15,1.1014,1.8712,2.6466,2.6959,2,12010000,2,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.5,1,1,2011,2011
MA,2005-10-03,2005-10-03,3.7562,3.7562,-1.0,8.674,1,22000000,3,0,0,1,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,1,1,2005,2005
CA,2007-06-12,2007-06-12,8.4493,8.4493,2.5205,4.4767,1,42700000,0,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,1,0,2007,2007
CA,2005-12-21,2007-05-22,5.9753,7.3918,4.0027,4.0027,3,80000000,1,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,1,1,2005,2007
CA,2011-03-24,2011-03-24,1.1589,1.1589,-0.0658,2.9616,1,205000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,1,1,2011,2011
NY,2010-07-07,2010-07-07,1.7644,1.7644,0.0,3.0849,1,3750000,2,0,1,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1,1,2010,2010
CA,2010-08-01,2011-03-23,0.0,0.6411,1.5836,3.0685,2,41000000,2,1,0,0,0,0,other,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1.5,1,0,2010,2011
CA,2009-11-11,2010-06-21,1.7781,2.3863,2.3123,4.6301,2,76000000,3,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.0,1,1,2009,2010
MA,2006-01-01,2008-10-01,0.0,2.7507,3.3315,5.2438,2,20000000,2,0,0,1,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1.0,1,1,2006,2008
CA,2010-08-13,2013-03-06,1.2877,3.8521,1.3945,4.2356,2,9356180,4,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1.5,1,1,2010,2013
NY,2004-04-01,2004-04-01,-9.0466,-9.0466,-6.0466,-3.8822,1,100000,2,0,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,2004,2004
GA,2009-01-28,2011-08-29,2.0767,4.6603,4.5836,4.726,2,13600000,2,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3.0,1,1,2009,2011
CA,2007-12-01,2007-12-01,1.1671,1.1671,1.926,4.0137,1,3000000,4,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1,2007,2007
CA,2006-11-16,2011-06-23,1.874,6.4767,2.5205,4.4767,5,21138876,0,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2.0,1,0,2006,2011
MA,2009-06-10,2010-01-11,0.1945,0.7836,1.211,2.3836,4,2345000,3,0,0,1,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,5.75,1,1,2009,2010
CA,2005-11-01,2005-11-01,0.7945,0.7945,2.0466,3.326,1,4000000,4,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,0,2005,2005
CA,2006-10-23,2008-03-05,3.811,5.1781,1.7507,3.589,2,17000000,2,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0,1,0,2006,2008
NY,2010-10-20,2010-10-20,1.8,1.8,1.9151,1.9151,1,1100000,1,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.0,1,1,2010,2010
KY,2010-04-30,2011-06-01,-0.2384,0.8493,0.9014,0.9014,4,59700,1,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1,1,2010,2011
CA,2008-10-31,2008-10-31,-0.0082,-0.0082,2.9726,3.7041,1,2350000,3,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1,2008,2008
VA,2007-11-19,2007-11-19,1.8822,1.8822,1.0,1.0,1,10000000,1,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,0,2007,2007
CA,2011-09-05,2012-06-13,0.6767,1.4493,0.0,0.0,2,21189,1,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1,0,2011,2012
MA,2006-06-14,2009-02-25,2.4521,5.1562,7.6712,8.2219,3,28000000,2,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2.6667,1,1,2006,2009
CA,2005-05-01,2005-05-01,3.3315,3.3315,2.5205,4.4767,1,9500000,0,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0,0,2005,2005
CA,2005-06-30,2009-04-22,1.7479,5.5616,2.2548,2.2548,3,69600000,1,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,7.6667,1,1,2005,2009
VA,2005-11-04,2009-07-29,2.6822,6.4164,2.8411,7.2356,3,23500000,2,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,3.6667,1,1,2005,2009
OR,2006-06-21,2006-06-21,4.4712,4.4712,6.7534,6.7534,1,13000000,1,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,1,1,2006,2006
NY,2006-07-25,2008-02-27,1.5616,3.1562,3.0,3.4959,2,21750000,2,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.0,1,1,2006,2008
PA,2005-02-28,2005-02-28,5.1644,5.1644,2.5205,4.4767,1,5750000,0,0,0,0,0,1,public_relations,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.0,1,0,2005,2005
ME,2005-09-26,2006-03-06,0.7342,1.1753,0.1616,0.1616,2,23400000,1,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1,1,2005,2006
CA,2008-03-25,2008-03-25,1.0685,1.0685,0.8384,3.9918,1,4300000,3,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,1,0,2008,2008
TX,2007-11-12,2010-04-22,2.2082,4.6521,-0.6548,-0.6548,2,20000000,1,0,0,0,1,0,security,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2.0,1,1,2007,2010
CA,2008-03-26,2013-05-10,4.2356,9.3616,5.0055,5.0055,2,51000000,1,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.5,1,1,2008,2013
MA,2003-09-08,2010-02-17,3.6877,10.137,3.0027,3.0027,4,27101994,1,0,0,1,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4.6667,1,1,2003,2010
CA,2006-02-24,2006-02-24,5.1507,5.1507,4.0027,4.0027,1,6480000,1,1,0,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.0,1,1,2006,2006
CA,2007-10-01,2009-07-24,0.4192,2.2329,2.2329,4.337,2,35000000,2,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1,1,2007,2009
MA,2006-07-01,2010-05-25,-3.5068,0.3945,-0.937,0.0849,3,11300000,2,0,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.0,1,0,2006,2010
GA,2012-04-19,2012-04-19,0.2986,0.2986,0.2986,0.2986,1,19000,1,0,0,0,0,1,ecommerce,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,0,0,2012,2012
NJ,2006-09-01,2010-04-20,1.6658,5.3014,5.8356,8.3534,6,78500000,3,0,0,0,0,1,ecommerce,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,3.4,1,1,2006,2010
NY,2012-01-10,2012-01-10,0.1534,0.1534,2.5205,4.4767,1,600000,0,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,0,2012,2012
MD,2005-06-28,2006-07-31,5.4932,6.5836,6.7534,6.7534,2,13000000,1,0,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1.5,1,1,2005,2006
CA,2005-07-01,2008-05-01,0.0,2.8356,2.9205,4.3096,5,43600000,3,1,0,0,0,0,search,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,3.0,1,0,2005,2008
CA,2009-01-19,2012-02-29,0.3589,3.4712,3.3397,5.1918,5,142000000,3,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,5.2,1,1,2009,2012
CA,2010-06-17,2011-08-01,2.1836,3.3068,2.7260000000000004,3.5425,2,2000000,2,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.5,1,1,2010,2011
TX,2003-01-01,2005-01-17,2.0,4.0466,6.0027,6.0027,3,26800000,1,0,0,0,1,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3.0,1,1,2003,2005
CA,2007-04-17,2012-05-21,1.2904,6.388999999999999,0.0,0.0,6,55900000,1,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,3.2,1,0,2007,2012
CA,2006-10-01,2007-12-17,1.6027,2.8137,3.4301,7.411,2,11000000,3,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1,1,2006,2007
CA,2009-06-01,2011-06-23,0.4137,2.474,3.0,3.0,3,31500000,1,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,3.3333,1,1,2009,2011
DC,2012-10-30,2012-10-30,3.3863,3.3863,-0.0301,4.4274,1,1500000,2,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0,1,2012,2012
NY,2011-05-20,2012-07-09,0.0082,1.1479,-0.0219,1.2274,3,900000,3,0,1,0,0,0,social,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.5,1,0,2011,2012
CA,2004-06-17,2009-05-22,1.4603,6.3918,6.4192,6.4192,3,58000000,1,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,5.0,1,1,2004,2009
MA,2007-07-01,2011-12-19,0.4959,4.9671,1.0,4.5123,4,29050000,2,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.6667,1,1,2007,2011
NV,2011-10-05,2013-06-14,0.7589,2.4521,2.1644,2.9014,2,250000,2,0,0,0,0,1,news,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.5,1,1,2011,2013
CA,2006-08-25,2006-08-25,3.6493,3.6493,2.5205,4.4767,1,21000000,0,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,1,0,2006,2006
NY,2004-03-01,2007-06-07,4.1671,7.4356,2.5205,4.4767,2,35000000,0,0,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3.5,1,1,2004,2007
CA,2010-08-15,2010-08-15,-0.0027,-0.0027,0.0356,0.0356,1,500000,1,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,2010,2010
TX,2005-08-10,2006-06-21,5.6110000000000015,6.474,4.0027,4.0027,2,30920000,1,0,0,0,1,0,public_relations,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.5,1,1,2005,2006
CA,2004-01-01,2010-01-12,2.0,8.0356,6.5863,6.5863,4,29288979,1,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2.6667,1,1,2004,2010
MA,2007-02-04,2011-05-12,8.0986,12.3671,11.8411,12.0548,4,24200000,2,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2.3333,1,0,2007,2011
CA,2007-10-01,2007-10-01,1.0,1.0,1.2521,5.2548,1,1000000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,1,2007,2007
MN,2004-01-01,2006-01-21,1.0,3.0575,5.4192,5.4192,2,5550000,1,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0,1,1,2004,2006
CA,2009-06-01,2011-11-29,-0.1534,2.3425,0.063,1.5836,2,3000000,3,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3.5,1,0,2009,2011
CA,2006-06-05,2007-09-01,0.6767,1.9178,4.9781,6.6548,2,14300000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.5,1,1,2006,2007
CA,2006-03-21,2006-03-21,4.2192,4.2192,2.5205,4.4767,1,1000000,0,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2.0,0,0,2006,2006
CA,2005-07-25,2006-05-22,2.5644,3.389,8.1452,8.1452,2,11000000,1,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.5,1,1,2005,2006
NY,2009-01-01,2010-01-01,2.0027,3.0027,2.0877,4.0685,2,2000000,3,0,1,0,0,0,photo_video,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3.0,0,0,2009,2010
CA,2007-12-01,2009-10-20,0.8301,2.7178,4.2466,4.7918,2,5000000,2,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1,1,2007,2009
CA,2010-01-01,2010-01-01,2.0027,2.0027,3.6603,4.0795,1,11000000,2,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,1,1,2010,2010
CA,2008-12-01,2011-12-01,0.4192,3.4192,3.6027,4.8521,4,14100000,4,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,2.25,1,1,2008,2011
CA,2006-02-01,2006-02-01,0.4932,0.4932,2.2411,2.2411,1,5000000,1,1,0,0,0,0,search,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,0,0,2006,2006
WA,2009-01-01,2010-08-01,0.0,1.5808,-0.1671,-0.1671,2,400000,1,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,2009,2010
CA,2007-05-23,2007-05-23,7.3945,7.3945,4.0027,4.0027,1,10000000,1,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0,1,2007,2007
MA,2005-11-01,2009-01-26,0.8329,4.0712,2.0,2.0,3,11035000,1,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.6667,1,0,2005,2009
MA,2005-08-22,2005-08-22,5.6438,5.6438,8.0055,11.3288,1,12700000,2,0,0,1,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.0,1,1,2005,2005
CA,2010-12-13,2011-07-22,2.9507,3.5562,0.0,0.0,2,20757182,1,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0,1,1,2010,2011
CA,2005-11-17,2007-09-11,5.4658,7.2822,10.5918,10.5918,3,27000000,1,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,1,1,2005,2007
NY,2008-01-01,2008-01-01,3.7534,3.7534,5.5425,6.7562,1,10000000,3,0,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0,0,1,2008,2008
CA,2005-03-22,2005-03-22,4.2219,4.2219,2.5205,4.4767,1,26000000,0,1,0,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.0,1,0,2005,2005
CT,2007-03-01,2009-12-15,2.1616,4.9562,2.5205,4.4767,2,4000000,0,0,0,0,0,1,messaging,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,1,0,2007,2009
CA,2006-01-31,2007-12-10,2.0849,3.9425,-3.0,-3.0,2,20220000,1,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3.0,1,1,2006,2007
NY,2005-07-07,2005-07-07,4.3534,4.3534,6.1699,9.0904,1,10000000,3,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.0,1,1,2005,2005
NY,2006-10-11,2008-11-14,1.5123,3.6082,1.3178,4.1589,2,7350000,3,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,4.5,1,0,2006,2008
CA,2010-04-07,2010-04-07,0.7671,0.7671,0.0,0.0,1,50000,1,1,0,0,0,0,messaging,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,2010,2010
NY,2010-11-19,2010-11-19,1.8822,1.8822,1.6603,3.0247,1,1000000,3,0,1,0,0,0,fashion,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7.0,1,0,2010,2010
CA,2005-10-17,2009-01-12,2.7945,6.0356,7.5014,8.0055,4,45000000,2,1,0,0,0,0,security,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.0,1,0,2005,2009
CA,2007-09-18,2012-05-03,0.2164,4.8438,0.2164,6.2466,5,70000000,5,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,4.2,1,0,2007,2012
WA,2009-04-23,2009-04-23,1.3096,1.3096,1.0027,1.3096,1,500000,2,0,0,0,0,1,ecommerce,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0,1,0,2009,2009
CA,2008-09-01,2009-12-01,0.0849,1.3342,2.5205,4.4767,2,500000,0,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,2008,2009
TX,2005-02-01,2007-08-23,1.0877,3.6438,3.4986,3.4986,3,44000000,1,0,0,0,1,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,4.0,1,1,2005,2007
CO,2009-05-11,2009-05-11,10.3644,10.3644,5.8384,5.8384,1,21000000,1,0,0,0,0,1,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5.0,1,0,2009,2009
CA,2009-09-15,2010-02-18,0.7041,1.1315,1.4493,2.2055,2,19000000,2,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3.5,1,1,2009,2010
CA,2007-06-05,2010-07-16,1.4247,4.5397,2.5205,4.4767,3,18700000,0,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2.0,1,0,2007,2010
CA,2010-10-05,2010-10-05,1.0932,1.0932,1.6137,2.1671,1,10000000,2,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0,1,1,2010,2010
FL,2007-01-01,2007-01-01,0.4192,0.4192,2.5205,4.4767,3,5900000,0,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,2007,2007
MA,2007-06-06,2008-04-02,3.4301,4.2548,6.0055,6.4219,2,28000000,2,0,0,1,0,0,other,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2.0,1,1,2007,2008
NH,2007-01-01,2011-05-24,0.0,4.3945,3.1534,4.3945,7,24300000,2,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2.0,1,0,2007,2011
CA,2005-06-01,2010-05-03,0.4137,5.3370000000000015,5.5205,7.189,4,32006000,3,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1.6667,1,1,2005,2010
CA,2005-02-01,2005-02-01,3.0877,3.0877,1.0,1.0,1,13400000,1,1,0,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2.0,1,1,2005,2005
CA,2009-04-06,2010-03-31,3.8493,4.8329,4.9644,7.2575,3,9400000,3,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1.5,1,1,2009,2010
CO,2006-02-01,2012-12-07,1.0849,7.937,3.0,7.4301,6,15324624,3,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,2.5,1,1,2006,2012
WA,2010-07-01,2010-07-01,1.3342,1.3342,2.3726,4.1562,1,2000000,2,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,1,1,2010,2010
CA,2007-11-01,2011-02-01,0.4192,3.674,0.8932,5.2767,3,16000000,4,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,5.6667,1,1,2007,2011
MN,2009-12-02,2012-09-24,3.9205,6.7342,2.5205,4.4767,3,44000000,0,0,0,0,0,1,medical,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2.3333,1,0,2009,2012
PA,2011-10-24,2012-06-15,1.811,2.4548,0.7479,0.7479,2,1175000,1,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,2011,2012
CA,2006-10-30,2010-04-07,6.8329,10.2712,13.011,13.011,2,9000000,1,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,1,1,2006,2010
CA,2002-05-01,2007-05-16,0.3288,5.3726,9.0055,9.0055,3,35150000,1,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3.0,1,1,2002,2007
MA,2006-05-01,2010-09-02,1.3288,5.6712,2.4959,5.6712,3,12000000,2,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2.6667,1,1,2006,2010
